edinet_code,name,syoken_code,security_code
E02905,株式会社オーハシテクニカ,76280,7628
E02909,株式会社アイティフォー,47430,4743
E02910,杉田エース株式会社,76350,7635
E02912,株式会社音通,76470,7647
E02917,株式会社アスモ,26540,2654
E02920,アトムリビンテック株式会社,34260,3426
E02922,株式会社イメージワン,26670,2667
E02923,タビオ株式会社,26680,2668
E02925,株式会社エービーシー・マート,26700,2670
E02927,高千穂交易株式会社,26760,2676
E02928,オルバヘルスケアホールディングス株式会社,26890,2689
E02931,伊藤忠食品株式会社,26920,2692
E02932,ＹＫＴ株式会社,26930,2693
E02934,木徳神糧株式会社,27000,2700
E02938,株式会社久世,27080,2708
E02941,エレマテック株式会社,27150,2715
E02946,株式会社トーメンデバイス,27370,2737
E02947,株式会社あらた,27330,2733
E02949,ピクセルカンパニーズ株式会社,27430,2743
E02952,石光商事株式会社,27500,2750
E02953,株式会社テンポスホールディングス,27510,2751
E02955,東京エレクトロンデバイス株式会社,27600,2760
E02958,双日株式会社,27680,2768
E02960,新都ホールディングス株式会社,27760,2776
E02962,アルフレッサホールディングス株式会社,27840,2784
E02963,アップルインターナショナル株式会社,27880,2788
E02964,日本プリメックス株式会社,27950,2795
E02967,クロスプラス株式会社,33200,3320
E02968,ミタチ産業株式会社,33210,3321
E02971,レカム株式会社,33230,3323
E02977,株式会社トラスト,33470,3347
E02978,株式会社メタプラネット,33500,3350
E02979,クリヤマホールディングス株式会社,33550,3355
E02980,株式会社アールシーコア,78370,7837
E02982,株式会社ｃｏｔｔａ,33590,3359
E02986,内外テック株式会社,33740,3374
E02988,株式会社バイク王＆カンパニー,33770,3377
E02989,株式会社アークコア,33840,3384
E02991,コスモ・バイオ株式会社,33860,3386
E02992,明治電機工業株式会社,33880,3388
E02994,デリカフーズホールディングス株式会社,33920,3392
E02995,ケイティケイ株式会社,30350,3035
E02997,クリエイト株式会社,30240,3024
E02998,アルコニックス株式会社,30360,3036
E02999,株式会社神戸物産,30380,3038
E03000,株式会社カワサキ,30450,3045
E03003,株式会社ほくやく・竹山ホールディングス,30550,3055
E03004,株式会社アマガサ,30700,3070
E03005,ディーブイエックス株式会社,30790,3079
E03006,あいホールディングス株式会社,30760,3076
E03007,テクノアルファ株式会社,30890,3089
E03013,株式会社髙島屋,82330,8233
E03017,株式会社松屋,82370,8237
E03020,エイチ・ツー・オー　リテイリング株式会社,82420,8242
E03021,株式会社近鉄百貨店,82440,8244
E03025,株式会社大和,82470,8247
E03032,株式会社井筒屋,82600,8260
E03036,美津濃株式会社,80220,8022
E03040,株式会社　丸井グループ,82520,8252
E03041,株式会社クレディセゾン,82530,8253
E03044,株式会社さいか屋,82540,8254
E03051,日本瓦斯株式会社,81740,8174
E03052,上新電機株式会社,81730,8173
E03054,株式会社スクロール,80050,8005
E03061,イオン株式会社,82670,8267
E03064,株式会社いなげや,81820,8182
E03068,株式会社イズミ,82730,8273
E03071,株式会社サンゲツ,81300,8130
E03072,株式会社ヤマナカ,81900,8190
E03076,ゼット株式会社,81350,8135
E03077,株式会社チヨダ,81850,8185
E03081,株式会社　平和堂,82760,8276
E03083,株式会社ライフコーポレーション,81940,8194
E03087,マックスバリュ東海株式会社,81980,8198
E03090,ＳＲＳホールディングス株式会社,81630,8163
E03092,株式会社千趣会,81650,8165
E03093,株式会社タカキュー,81660,8166
E03094,株式会社リテールパートナーズ,81670,8167
E03096,株式会社ケーヨー,81680,8168
E03099,株式会社リンガーハット,82000,8200
E03101,ラオックスホールディングス株式会社,82020,8202
E03103,株式会社ミスターマックス・ホールディングス,82030,8203
E03108,テンアライド株式会社,82070,8207
E03109,株式会社エンチョー,82080,8208
E03110,株式会社フレンドリー,82090,8209
E03116,株式会社ＡＯＫＩホールディングス,82140,8214
E03117,株式会社銀座山形屋,82150,8215
E03118,株式会社フジ,82780,8278
E03119,株式会社オークワ,82170,8217
E03120,株式会社コメリ,82180,8218
E03121,株式会社　木曽路,81600,8160
E03124,青山商事株式会社,82190,8219
E03127,株式会社ヤオコー,82790,8279
E03128,株式会社ケーズホールディングス,82820,8282
E03129,ゼビオホールディングス株式会社,82810,8281
E03132,株式会社Ｏｌｙｍｐｉｃグループ,82890,8289
E03133,アクシアル　リテイリング株式会社,82550,8255
E03134,株式会社はせがわ,82300,8230
E03137,株式会社しまむら,82270,8227
E03138,株式会社オートバックスセブン,98320,9832
E03139,株式会社ヤマダホールディングス,98310,9831
E03141,株式会社ジュンテンドー,98350,9835
E03144,株式会社ニトリホールディングス,98430,9843
E03145,株式会社グルメ杵屋,98500,9850
E03146,株式会社天満屋ストア,98460,9846
E03147,株式会社銀座ルノアール,98530,9853
E03148,愛眼株式会社,98540,9854
E03153,株式会社吉野家ホールディングス,98610,9861
E03157,日本ＫＦＣホールディングス株式会社,98730,9873
E03160,株式会社　セキド,98780,9878
E03163,株式会社コックス,98760,9876
E03164,株式会社松屋フーズホールディングス,98870,9887
E03166,株式会社マキヤ,98900,9890
E03169,株式会社テーオーホールディングス,98120,9812
E03173,株式会社マミーマート,98230,9823
E03176,元気寿司株式会社,98280,9828
E03178,株式会社サガミホールディングス,99000,9900
E03179,株式会社カンセキ,99030,9903
E03180,株式会社ツツミ,79370,7937
E03181,株式会社ベリテ,99040,9904
E03184,株式会社関西フードマーケット,99190,9919
E03186,株式会社ワットマン,99270,9927
E03188,ミニストップ株式会社,99460,9946
E03193,株式会社王将フードサービス,99360,9936
E03196,株式会社ジョイフル,99420,9942
E03199,株式会社アークス,99480,9948
E03202,株式会社ハチバン,99500,9950
E03207,株式会社バローホールディングス,99560,9956
E03208,アシードホールディングス株式会社,99590,9959
E03213,株式会社ショクブン,99690,9969
E03216,株式会社ベルク,99740,9974
E03217,株式会社ファーストリテイリング,99830,9983
E03219,株式会社　セキチュー,99760,9976
E03220,株式会社アオキスーパー,99770,9977
E03221,株式会社文教堂グループホールディングス,99780,9978
E03223,株式会社大庄,99790,9979
E03225,株式会社サックスバーホールディングス,99900,9990
E03226,株式会社サンドラッグ,99890,9989
E03227,株式会社やまや,99940,9994
E03228,株式会社ヤマザワ,99930,9993
E03229,株式会社ベルーナ,99970,9997
E03231,株式会社アトム,74120,7412
E03233,株式会社はるやまホールディングス,74160,7416
E03235,株式会社ノジマ,74190,7419
E03236,カッパ・クリエイト株式会社,74210,7421
E03240,株式会社ライトオン,74450,7445
E03245,株式会社サンデー,74500,7450
E03248,株式会社　良品計画,74530,7453
E03249,株式会社パリミキホールディングス,74550,7455
E03251,セフテック株式会社,74640,7464
E03252,株式会社ＣＡＰＩＴＡ,74620,7462
E03259,株式会社コナカ,74940,7494
E03264,扶桑電通株式会社,75050,7505
E03266,株式会社　ハウス　オブ　ローゼ,75060,7506
E03267,株式会社Ｇ‐７ホールディングス,75080,7508
E03268,イオン北海道株式会社,75120,7512
E03269,アイエーグループ株式会社,75090,7509
E03270,株式会社コジマ,75130,7513
E03271,株式会社　ヒマラヤ,75140,7514
E03272,株式会社マルヨシセンター,75150,7515
E03273,コーナン商事株式会社,75160,7516
E03274,株式会社エコス,75200,7520
E03275,ワタミ株式会社,75220,7522
E03276,アールビバン株式会社,75230,7523
E03278,マルシェ株式会社,75240,7524
E03279,株式会社グリーンクロス,75330,7533
E03280,株式会社パン・パシフィック・インターナショナルホールディングス,75320,7532
E03281,エステールホールディングス株式会社,78720,7872
E03283,株式会社柿安本店,22940,2294
E03286,株式会社スリーエフ,75440,7544
E03287,株式会社西松屋チェーン,75450,7545
E03289,株式会社中京医薬品,45580,4558
E03291,株式会社ゼンショーホールディングス,75500,7550
E03293,株式会社幸楽苑ホールディングス,75540,7554
E03294,株式会社ハークスレイ,75610,7561
E03295,株式会社安楽亭,75620,7562
E03296,株式会社ワークマン,75640,7564
E03299,株式会社ヤマノホールディングス,75710,7571
E03304,株式会社ニチリョク,75780,7578
E03305,株式会社サイゼリヤ,75810,7581
E03306,株式会社かんなん丸,75850,7585
E03310,株式会社魚力,75960,7596
E03312,株式会社ポプラ,76010,7601
E03313,株式会社マックハウス,76030,7603
E03314,株式会社　梅の花,76040,7604
E03315,株式会社　フジ・コーポレーション,76050,7605
E03316,株式会社ユナイテッドアローズ,76060,7606
E03317,株式会社オーエムツーネットワーク,76140,7614
E03318,株式会社ハイデイ日高,76110,7611
E03319,株式会社テイツー,76100,7610
E03320,株式会社ＹＵ－ＷＡ　Ｃｒｅａｔｉｏｎ　Ｈｏｌｄｉｎｇｓ,76150,7615
E03321,株式会社　コロワイド,76160,7616
E03324,株式会社うかい,76210,7621
E03326,株式会社サンオータス,76230,7623
E03327,株式会社グローバルダイニング,76250,7625
E03329,株式会社壱番屋,76300,7630
E03330,株式会社星医療酸器,76340,7634
E03331,株式会社ハンズマン,76360,7636
E03332,白銅株式会社,76370,7637
E03333,株式会社ＮＥＷ　ＡＲＴ　ＨＯＬＤＩＮＧＳ,76380,7638
E03336,株式会社トップカルチャー,76400,7640
E03340,株式会社ダイイチ,76430,7643
E03342,株式会社ベルパーク,94410,9441
E03343,株式会社ＰＬＡＮＴ,76460,7646
E03344,スギホールディングス株式会社,76490,7649
E03345,株式会社ローソン,26510,2651
E03346,ぷらっとホーム株式会社,68360,6836
E03347,株式会社まんだらけ,26520,2652
E03349,イオン九州株式会社,26530,2653
E03352,株式会社サンエー,26590,2659
E03355,株式会社　オートウェーブ,26660,2666
E03356,株式会社カワチ薬品,26640,2664
E03358,カネ美食品株式会社,26690,2669
E03360,夢みつけ隊株式会社,26730,2673
E03361,株式会社ハードオフコーポレーション,26740,2674
E03363,アスクル株式会社,26780,2678
E03365,株式会社魚喜,26830,2683
E03366,日本マクドナルドホールディングス株式会社,27020,2702
E03367,株式会社ゲオホールディングス,26810,2681
E03368,株式会社アダストリア,26850,2685
E03370,株式会社ジーフット,26860,2686
E03372,株式会社シー・ヴイ・エス・ベイエリア,26870,2687
E03374,株式会社焼肉坂井ホールディングス,26940,2694
E03375,くら寿司株式会社,26950,2695
E03377,株式会社キャンドゥ,26980,2698
E03379,ぴあ株式会社,43370,4337
E03380,株式会社大戸屋ホールディングス,27050,2705
E03386,株式会社ＩＫホールディングス,27220,2722
E03387,株式会社パルグループホールディングス,27260,2726
E03391,株式会社ワッツ,27350,2735
E03392,フェスタリアホールディングス株式会社,27360,2736
E03393,株式会社スタジオアリス,23050,2305
E03395,株式会社ハローズ,27420,2742
E03397,北雄ラッキー株式会社,27470,2747
E03398,株式会社　あみやき亭,27530,2753
E03399,株式会社エディオン,27300,2730
E03400,株式会社フジオフードグループ本社,27520,2752
E03401,株式会社東葛ホールディングス,27540,2754
E03404,株式会社ＳＡＮＫＯ　ＭＡＲＫＥＴＩＮＧ　ＦＯＯＤＳ,27620,2762
E03405,株式会社エフティグループ,27630,2763
E03406,株式会社ひらまつ,27640,2764
E03407,円谷フィールズホールディングス株式会社,27670,2767
E03408,株式会社サーラコーポレーション,27340,2734
E03409,株式会社ヴィレッジヴァンガードコーポレーション,27690,2769
E03415,パレモ・ホールディングス株式会社,27780,2778
E03416,株式会社コメ兵ホールディングス,27800,2780
E03418,株式会社セリア,27820,2782
E03421,株式会社ナフコ,27900,2790
E03422,株式会社カルラ,27890,2789
E03423,大黒天物産株式会社,27910,2791
E03424,株式会社ハニーズホールディングス,27920,2792
E03428,株式会社ワイズテーブルコーポレーション,27980,2798
E03432,株式会社フライングガーデン,33170,3317
E03434,株式会社ランシステム,33260,3326
E03436,東和フードサービス株式会社,33290,3329
E03437,ＢＥＥＮＯＳ株式会社,33280,3328
E03439,株式会社あさひ,33330,3333
E03443,株式会社メディカル一光グループ,33530,3353
E03446,株式会社コスモス薬品,33490,3349
E03447,株式会社バッファロー,33520,3352
